
ALA,Estacion,Fecha,Caudal(m3/s)
ZAÑA,BATAN,26/07/1991,0.92200
ZAÑA,BATAN,27/07/1991,0.94000
ZAÑA,BATAN,28/07/1991,0.81700
ZAÑA,BATAN,29/07/1991,0.85000
ZAÑA,BATAN,30/07/1991,0.92600
ZAÑA,BATAN,31/07/1991,0.84000
ZAÑA,BATAN,01/08/1991,0.85200
ZAÑA,BATAN,02/08/1991,0.82700
ZAÑA,BATAN,03/08/1991,0.89200
ZAÑA,BATAN,04/08/1991,0.90000
ZAÑA,BATAN,05/08/1991,0.96700
ZAÑA,BATAN,06/08/1991,1.59100
ZAÑA,BATAN,07/08/1991,1.24600
ZAÑA,BATAN,08/08/1991,1.47500
ZAÑA,BATAN,09/08/1991,1.47500
ZAÑA,BATAN,10/08/1991,1.33800
ZAÑA,BATAN,11/08/1991,1.25200
ZAÑA,BATAN,12/08/1991,1.05600
ZAÑA,BATAN,13/08/1991,1.09300
ZAÑA,BATAN,14/08/1991,1.05000
ZAÑA,BATAN,15/08/1991,1.13200
ZAÑA,BATAN,16/08/1991,0.93700
ZAÑA,BATAN,17/08/1991,0.84500
ZAÑA,BATAN,18/08/1991,0.81100
ZAÑA,BATAN,19/08/1991,1.01300
ZAÑA,BATAN,20/08/1991,1.03000
ZAÑA,BATAN,21/08/1991,0.87500
ZAÑA,BATAN,22/08/1991,0.82300
ZAÑA,BATAN,23/08/1991,0.92100
ZAÑA,BATAN,24/08/1991,0.96600
ZAÑA,BATAN,25/08/1991,1.03100
ZAÑA,BATAN,26/08/1991,1.02700
ZAÑA,BATAN,27/08/1991,1.00000
ZAÑA,BATAN,28/08/1991,1.01900
ZAÑA,BATAN,29/08/1991,0.98600
ZAÑA,BATAN,30/08/1991,1.15300
ZAÑA,BATAN,31/08/1991,0.97600
ZAÑA,BATAN,01/09/1991,0.89200
ZAÑA,BATAN,02/09/1991,0.97700
ZAÑA,BATAN,03/09/1991,0.87300
ZAÑA,BATAN,04/09/1991,0.80000
ZAÑA,BATAN,05/09/1991,0.79400
ZAÑA,BATAN,06/09/1991,0.80200
ZAÑA,BATAN,07/09/1991,0.70500
ZAÑA,BATAN,08/09/1991,0.69500
ZAÑA,BATAN,09/09/1991,0.67600
ZAÑA,BATAN,10/09/1991,0.72500
ZAÑA,BATAN,11/09/1991,0.75600
ZAÑA,BATAN,12/09/1991,0.71200
ZAÑA,BATAN,13/09/1991,0.55300
ZAÑA,BATAN,14/09/1991,0.50000
ZAÑA,BATAN,15/09/1991,0.47500
ZAÑA,BATAN,16/09/1991,0.49700
ZAÑA,BATAN,17/09/1991,0.47100
ZAÑA,BATAN,18/09/1991,0.44100
ZAÑA,BATAN,19/09/1991,0.40300
ZAÑA,BATAN,20/09/1991,0.48000
ZAÑA,BATAN,21/09/1991,0.68500
ZAÑA,BATAN,22/09/1991,0.75200
ZAÑA,BATAN,23/09/1991,0.70400
ZAÑA,BATAN,24/09/1991,0.62400
ZAÑA,BATAN,25/09/1991,0.91800
ZAÑA,BATAN,26/09/1991,0.85300
ZAÑA,BATAN,27/09/1991,0.88100
ZAÑA,BATAN,28/09/1991,0.83500
ZAÑA,BATAN,29/09/1991,0.77500
ZAÑA,BATAN,30/09/1991,0.86700
ZAÑA,BATAN,01/10/1991,0.88600
ZAÑA,BATAN,02/10/1991,0.84500
ZAÑA,BATAN,03/10/1991,0.81600
ZAÑA,BATAN,04/10/1991,0.90300
ZAÑA,BATAN,05/10/1991,1.03700
ZAÑA,BATAN,06/10/1991,1.04700
ZAÑA,BATAN,07/10/1991,1.01800
ZAÑA,BATAN,08/10/1991,0.91500
ZAÑA,BATAN,09/10/1991,1.06100
ZAÑA,BATAN,10/10/1991,0.94700
ZAÑA,BATAN,11/10/1991,1.16400
ZAÑA,BATAN,12/10/1991,1.28900
ZAÑA,BATAN,13/10/1991,1.24000
ZAÑA,BATAN,14/10/1991,1.16200
ZAÑA,BATAN,15/10/1991,1.09000
ZAÑA,BATAN,16/10/1991,0.91200
ZAÑA,BATAN,17/10/1991,0.81000
ZAÑA,BATAN,18/10/1991,0.91100
ZAÑA,BATAN,19/10/1991,0.96700
ZAÑA,BATAN,20/10/1991,1.10000
ZAÑA,BATAN,21/10/1991,1.19500
ZAÑA,BATAN,22/10/1991,0.98700
ZAÑA,BATAN,23/10/1991,0.94000
ZAÑA,BATAN,24/10/1991,0.93200
ZAÑA,BATAN,25/10/1991,0.97500
ZAÑA,BATAN,26/10/1991,1.23700
ZAÑA,BATAN,27/10/1991,1.40000
ZAÑA,BATAN,28/10/1991,1.70700
ZAÑA,BATAN,29/10/1991,3.41700
ZAÑA,BATAN,30/10/1991,3.02500
ZAÑA,BATAN,31/10/1991,2.95000
ZAÑA,BATAN,01/11/1991,2.73700
ZAÑA,BATAN,02/11/1991,2.78300
ZAÑA,BATAN,03/11/1991,2.80000
ZAÑA,BATAN,04/11/1991,2.66600
ZAÑA,BATAN,05/11/1991,1.94600
ZAÑA,BATAN,06/11/1991,1.76500
ZAÑA,BATAN,07/11/1991,1.64100
ZAÑA,BATAN,08/11/1991,1.60000
ZAÑA,BATAN,09/11/1991,1.52700
ZAÑA,BATAN,10/11/1991,1.40500
ZAÑA,BATAN,11/11/1991,1.16500
ZAÑA,BATAN,12/11/1991,1.10600
ZAÑA,BATAN,13/11/1991,1.02500
ZAÑA,BATAN,14/11/1991,1.03100
ZAÑA,BATAN,15/11/1991,0.96100
ZAÑA,BATAN,16/11/1991,0.94600
ZAÑA,BATAN,17/11/1991,0.96700
ZAÑA,BATAN,18/11/1991,0.97400
ZAÑA,BATAN,19/11/1991,0.91100
ZAÑA,BATAN,20/11/1991,1.14600
ZAÑA,BATAN,21/11/1991,1.10400
ZAÑA,BATAN,22/11/1991,1.11100
ZAÑA,BATAN,23/11/1991,1.27400
ZAÑA,BATAN,24/11/1991,1.33000
ZAÑA,BATAN,25/11/1991,1.15800
ZAÑA,BATAN,26/11/1991,1.01500
ZAÑA,BATAN,27/11/1991,0.98300
ZAÑA,BATAN,28/11/1991,1.13600
ZAÑA,BATAN,29/11/1991,1.66000
ZAÑA,BATAN,30/11/1991,2.23500
ZAÑA,BATAN,01/12/1991,5.26900
ZAÑA,BATAN,02/12/1991,4.66300
ZAÑA,BATAN,03/12/1991,4.24700
ZAÑA,BATAN,04/12/1991,3.74000
ZAÑA,BATAN,05/12/1991,3.37400
ZAÑA,BATAN,06/12/1991,2.84400
ZAÑA,BATAN,07/12/1991,2.50600
ZAÑA,BATAN,08/12/1991,2.17700
ZAÑA,BATAN,09/12/1991,2.00500
ZAÑA,BATAN,10/12/1991,1.88700
ZAÑA,BATAN,11/12/1991,1.74000
ZAÑA,BATAN,12/12/1991,1.54600
ZAÑA,BATAN,13/12/1991,1.59300
ZAÑA,BATAN,14/12/1991,1.75700
ZAÑA,BATAN,15/12/1991,1.65200
ZAÑA,BATAN,16/12/1991,1.57700
ZAÑA,BATAN,17/12/1991,1.50700
ZAÑA,BATAN,18/12/1991,1.41200
ZAÑA,BATAN,19/12/1991,1.52400
ZAÑA,BATAN,20/12/1991,1.41200
ZAÑA,BATAN,21/12/1991,1.48500
ZAÑA,BATAN,22/12/1991,1.56700
ZAÑA,BATAN,23/12/1991,1.75500
ZAÑA,BATAN,24/12/1991,1.86000
ZAÑA,BATAN,25/12/1991,2.24000
ZAÑA,BATAN,26/12/1991,2.44200
ZAÑA,BATAN,27/12/1991,2.20700
ZAÑA,BATAN,28/12/1991,2.53000
ZAÑA,BATAN,29/12/1991,3.61700
ZAÑA,BATAN,30/12/1991,4.18700
ZAÑA,BATAN,31/12/1991,3.39200
ZAÑA,BATAN,01/01/1992,3.74000
ZAÑA,BATAN,02/01/1992,3.79200
ZAÑA,BATAN,03/01/1992,3.31100
ZAÑA,BATAN,04/01/1992,2.93400
ZAÑA,BATAN,05/01/1992,3.16200
ZAÑA,BATAN,06/01/1992,4.84500
ZAÑA,BATAN,07/01/1992,6.36200
ZAÑA,BATAN,08/01/1992,9.23700
ZAÑA,BATAN,09/01/1992,9.00500
ZAÑA,BATAN,10/01/1992,6.68000
ZAÑA,BATAN,11/01/1992,5.65200
ZAÑA,BATAN,12/01/1992,5.53200
ZAÑA,BATAN,13/01/1992,5.41000
ZAÑA,BATAN,14/01/1992,4.35200
ZAÑA,BATAN,15/01/1992,3.67700
ZAÑA,BATAN,16/01/1992,3.30000
ZAÑA,BATAN,17/01/1992,2.93000
ZAÑA,BATAN,18/01/1992,2.29000
ZAÑA,BATAN,19/01/1992,2.38700
ZAÑA,BATAN,20/01/1992,2.47200
ZAÑA,BATAN,21/01/1992,2.73500
ZAÑA,BATAN,22/01/1992,3.19200
ZAÑA,BATAN,23/01/1992,6.28000
ZAÑA,BATAN,24/01/1992,7.57500
ZAÑA,BATAN,25/01/1992,7.36500
ZAÑA,BATAN,26/01/1992,7.01500
ZAÑA,BATAN,27/01/1992,5.82700
ZAÑA,BATAN,28/01/1992,5.25600
ZAÑA,BATAN,29/01/1992,4.80100
ZAÑA,BATAN,30/01/1992,4.91800
ZAÑA,BATAN,31/01/1992,4.85200
ZAÑA,BATAN,01/02/1992,4.40000
ZAÑA,BATAN,02/02/1992,4.12500
ZAÑA,BATAN,03/02/1992,3.86200
ZAÑA,BATAN,04/02/1992,3.63500
ZAÑA,BATAN,05/02/1992,3.60200
ZAÑA,BATAN,06/02/1992,3.77700
ZAÑA,BATAN,07/02/1992,3.68700
ZAÑA,BATAN,08/02/1992,3.41100
ZAÑA,BATAN,09/02/1992,3.67000
ZAÑA,BATAN,10/02/1992,3.67700
ZAÑA,BATAN,11/02/1992,3.43500
ZAÑA,BATAN,12/02/1992,3.02200
ZAÑA,BATAN,13/02/1992,2.73100
ZAÑA,BATAN,14/02/1992,2.66500
ZAÑA,BATAN,15/02/1992,2.90500
ZAÑA,BATAN,16/02/1992,3.10000
ZAÑA,BATAN,17/02/1992,2.94700
ZAÑA,BATAN,18/02/1992,2.91700
ZAÑA,BATAN,19/02/1992,2.97000
ZAÑA,BATAN,20/02/1992,3.31500
ZAÑA,BATAN,21/02/1992,3.07500
ZAÑA,BATAN,22/02/1992,2.80600
ZAÑA,BATAN,23/02/1992,2.76400
ZAÑA,BATAN,24/02/1992,2.92700
ZAÑA,BATAN,25/02/1992,2.80000
ZAÑA,BATAN,26/02/1992,2.88500
ZAÑA,BATAN,27/02/1992,4.85200
ZAÑA,BATAN,28/02/1992,4.77600
ZAÑA,BATAN,01/03/1992,3.95300
ZAÑA,BATAN,02/03/1992,4.13500
ZAÑA,BATAN,03/03/1992,7.70800
ZAÑA,BATAN,04/03/1992,11.00200
ZAÑA,BATAN,05/03/1992,8.02000
ZAÑA,BATAN,06/03/1992,7.62500
ZAÑA,BATAN,07/03/1992,9.32700
ZAÑA,BATAN,08/03/1992,11.21200
ZAÑA,BATAN,09/03/1992,12.46500
ZAÑA,BATAN,10/03/1992,10.12500
ZAÑA,BATAN,11/03/1992,8.51200
ZAÑA,BATAN,12/03/1992,7.24200
ZAÑA,BATAN,13/03/1992,7.70500
ZAÑA,BATAN,14/03/1992,10.97500
ZAÑA,BATAN,15/03/1992,11.58200
ZAÑA,BATAN,16/03/1992,11.97500
ZAÑA,BATAN,17/03/1992,13.79000
ZAÑA,BATAN,18/03/1992,12.24100
ZAÑA,BATAN,19/03/1992,11.19700
ZAÑA,BATAN,20/03/1992,10.78500
ZAÑA,BATAN,21/03/1992,10.18700
ZAÑA,BATAN,22/03/1992,10.71500
ZAÑA,BATAN,23/03/1992,8.88000
ZAÑA,BATAN,24/03/1992,7.74200
ZAÑA,BATAN,25/03/1992,10.15100
ZAÑA,BATAN,26/03/1992,8.47600
ZAÑA,BATAN,27/03/1992,7.49000
ZAÑA,BATAN,28/03/1992,7.16200
ZAÑA,BATAN,29/03/1992,6.86600
ZAÑA,BATAN,30/03/1992,9.11400
ZAÑA,BATAN,31/03/1992,14.37000
ZAÑA,BATAN,01/04/1992,18.72500
ZAÑA,BATAN,02/04/1992,19.41700
ZAÑA,BATAN,03/04/1992,17.12800
ZAÑA,BATAN,04/04/1992,17.44000
ZAÑA,BATAN,05/04/1992,23.73700
ZAÑA,BATAN,06/04/1992,17.83900
ZAÑA,BATAN,07/04/1992,12.09000
ZAÑA,BATAN,08/04/1992,10.44000
ZAÑA,BATAN,09/04/1992,10.27500
ZAÑA,BATAN,10/04/1992,9.87000
ZAÑA,BATAN,11/04/1992,9.60000
ZAÑA,BATAN,12/04/1992,14.97500
ZAÑA,BATAN,13/04/1992,27.00000
ZAÑA,BATAN,14/04/1992,29.72500
ZAÑA,BATAN,15/04/1992,23.48700
ZAÑA,BATAN,16/04/1992,20.28700
ZAÑA,BATAN,17/04/1992,19.73700
ZAÑA,BATAN,18/04/1992,22.21200
ZAÑA,BATAN,19/04/1992,18.18700
ZAÑA,BATAN,20/04/1992,16.75000
ZAÑA,BATAN,21/04/1992,15.61200
ZAÑA,BATAN,22/04/1992,11.87500
ZAÑA,BATAN,23/04/1992,11.01200
ZAÑA,BATAN,24/04/1992,10.44000
ZAÑA,BATAN,25/04/1992,11.48700
ZAÑA,BATAN,26/04/1992,10.86200
ZAÑA,BATAN,27/04/1992,9.83100
ZAÑA,BATAN,28/04/1992,10.37600
ZAÑA,BATAN,29/04/1992,9.35900
ZAÑA,BATAN,30/04/1992,8.77500
ZAÑA,BATAN,01/05/1992,8.41200
ZAÑA,BATAN,02/05/1992,8.32700
ZAÑA,BATAN,03/05/1992,8.71200
ZAÑA,BATAN,04/05/1992,8.61200
ZAÑA,BATAN,05/05/1992,8.61200
ZAÑA,BATAN,06/05/1992,10.42700
ZAÑA,BATAN,07/05/1992,10.95200
ZAÑA,BATAN,08/05/1992,14.02500
ZAÑA,BATAN,09/05/1992,11.95700
ZAÑA,BATAN,10/05/1992,10.61000
ZAÑA,BATAN,11/05/1992,10.22500
ZAÑA,BATAN,12/05/1992,10.03700
ZAÑA,BATAN,13/05/1992,9.93700
ZAÑA,BATAN,14/05/1992,9.75700
ZAÑA,BATAN,15/05/1992,9.61500
ZAÑA,BATAN,16/05/1992,8.89200
ZAÑA,BATAN,17/05/1992,8.01200
ZAÑA,BATAN,18/05/1992,7.62700
ZAÑA,BATAN,19/05/1992,7.16500
ZAÑA,BATAN,20/05/1992,7.09900
ZAÑA,BATAN,21/05/1992,6.96200
ZAÑA,BATAN,22/05/1992,6.90200
ZAÑA,BATAN,23/05/1992,6.57500
ZAÑA,BATAN,24/05/1992,6.20000
ZAÑA,BATAN,25/05/1992,5.80000
ZAÑA,BATAN,26/05/1992,5.64600
ZAÑA,BATAN,27/05/1992,5.73400
ZAÑA,BATAN,28/05/1992,5.29200
ZAÑA,BATAN,29/05/1992,5.32700
ZAÑA,BATAN,30/05/1992,5.18000
ZAÑA,BATAN,31/05/1992,5.29000
ZAÑA,BATAN,01/06/1992,5.06300
ZAÑA,BATAN,02/06/1992,6.93600
ZAÑA,BATAN,03/06/1992,9.14500
ZAÑA,BATAN,04/06/1992,8.57500
ZAÑA,BATAN,05/06/1992,8.13700
ZAÑA,BATAN,06/06/1992,7.96200
ZAÑA,BATAN,07/06/1992,7.51200
ZAÑA,BATAN,08/06/1992,7.42500
ZAÑA,BATAN,09/06/1992,7.05600
ZAÑA,BATAN,10/06/1992,6.73600
ZAÑA,BATAN,11/06/1992,6.49500
ZAÑA,BATAN,12/06/1992,6.16000
ZAÑA,BATAN,13/06/1992,5.86500
ZAÑA,BATAN,14/06/1992,5.50200
ZAÑA,BATAN,15/06/1992,5.31000
ZAÑA,BATAN,16/06/1992,4.96200
ZAÑA,BATAN,17/06/1992,4.52400
ZAÑA,BATAN,18/06/1992,4.34000
ZAÑA,BATAN,19/06/1992,4.18700
ZAÑA,BATAN,20/06/1992,3.90200
ZAÑA,BATAN,21/06/1992,3.73200
ZAÑA,BATAN,22/06/1992,3.61500
ZAÑA,BATAN,23/06/1992,3.49500
ZAÑA,BATAN,24/06/1992,3.69100
ZAÑA,BATAN,25/06/1992,3.86600
ZAÑA,BATAN,26/06/1992,3.58200
ZAÑA,BATAN,27/06/1992,3.41200
ZAÑA,BATAN,28/06/1992,3.33700
ZAÑA,BATAN,29/06/1992,3.30000
ZAÑA,BATAN,30/06/1992,3.21200
ZAÑA,BATAN,01/07/1992,3.19000
ZAÑA,BATAN,02/07/1992,3.00000
ZAÑA,BATAN,03/07/1992,2.95000
ZAÑA,BATAN,04/07/1992,2.88700
ZAÑA,BATAN,05/07/1992,3.07200
ZAÑA,BATAN,06/07/1992,3.05200
ZAÑA,BATAN,07/07/1992,2.88700
ZAÑA,BATAN,08/07/1992,2.73200
ZAÑA,BATAN,09/07/1992,2.78500
ZAÑA,BATAN,10/07/1992,2.76700
ZAÑA,BATAN,11/07/1992,2.74200
ZAÑA,BATAN,12/07/1992,2.65200
ZAÑA,BATAN,13/07/1992,2.61500
ZAÑA,BATAN,14/07/1992,2.60200
ZAÑA,BATAN,15/07/1992,2.55700
ZAÑA,BATAN,16/07/1992,2.49500
ZAÑA,BATAN,17/07/1992,1.97800
ZAÑA,BATAN,18/07/1992,1.85500
ZAÑA,BATAN,19/07/1992,1.85200
ZAÑA,BATAN,20/07/1992,1.82600
ZAÑA,BATAN,21/07/1992,2.25500
ZAÑA,BATAN,22/07/1992,2.30500
ZAÑA,BATAN,23/07/1992,2.26700
ZAÑA,BATAN,24/07/1992,1.92200
ZAÑA,BATAN,25/07/1992,1.64200
ZAÑA,BATAN,26/07/1992,1.50500
ZAÑA,BATAN,27/07/1992,1.52000
ZAÑA,BATAN,28/07/1992,1.50800
ZAÑA,BATAN,29/07/1992,1.50100
ZAÑA,BATAN,30/07/1992,1.52200
ZAÑA,BATAN,31/07/1992,1.51300
ZAÑA,BATAN,01/08/1992,1.36500
ZAÑA,BATAN,02/08/1992,1.25200
ZAÑA,BATAN,03/08/1992,1.21200
ZAÑA,BATAN,04/08/1992,1.49900
ZAÑA,BATAN,05/08/1992,1.54200
ZAÑA,BATAN,06/08/1992,1.35500
ZAÑA,BATAN,07/08/1992,1.32200
ZAÑA,BATAN,08/08/1992,1.58500
ZAÑA,BATAN,09/08/1992,1.72200
ZAÑA,BATAN,10/08/1992,1.80200
ZAÑA,BATAN,11/08/1992,1.85200
ZAÑA,BATAN,12/08/1992,1.66900
ZAÑA,BATAN,13/08/1992,1.10900
ZAÑA,BATAN,14/08/1992,0.90800
ZAÑA,BATAN,15/08/1992,0.84700
ZAÑA,BATAN,16/08/1992,0.97200
ZAÑA,BATAN,17/08/1992,1.07200
ZAÑA,BATAN,18/08/1992,1.00300
ZAÑA,BATAN,19/08/1992,0.90100
ZAÑA,BATAN,20/08/1992,0.82200
ZAÑA,BATAN,21/08/1992,0.77100
ZAÑA,BATAN,22/08/1992,0.58700
ZAÑA,BATAN,23/08/1992,0.62600
ZAÑA,BATAN,24/08/1992,0.73100
ZAÑA,BATAN,25/08/1992,0.77500
ZAÑA,BATAN,26/08/1992,0.68000
ZAÑA,BATAN,27/08/1992,0.75700
ZAÑA,BATAN,28/08/1992,0.80000
ZAÑA,BATAN,29/08/1992,0.85100
ZAÑA,BATAN,30/08/1992,0.90500
ZAÑA,BATAN,31/08/1992,0.87300
ZAÑA,BATAN,01/09/1992,0.89300
ZAÑA,BATAN,02/09/1992,0.82800
ZAÑA,BATAN,03/09/1992,0.90500
ZAÑA,BATAN,04/09/1992,0.86600
ZAÑA,BATAN,05/09/1992,0.80100
ZAÑA,BATAN,06/09/1992,0.93200
ZAÑA,BATAN,07/09/1992,1.05500
ZAÑA,BATAN,08/09/1992,1.01800
ZAÑA,BATAN,09/09/1992,0.99300
ZAÑA,BATAN,10/09/1992,0.95300
ZAÑA,BATAN,11/09/1992,0.78600
ZAÑA,BATAN,12/09/1992,0.68000
ZAÑA,BATAN,13/09/1992,0.79300
ZAÑA,BATAN,14/09/1992,0.83000
ZAÑA,BATAN,15/09/1992,1.05900
ZAÑA,BATAN,16/09/1992,1.14200
ZAÑA,BATAN,17/09/1992,1.00200
ZAÑA,BATAN,18/09/1992,0.90000
ZAÑA,BATAN,19/09/1992,1.03700
ZAÑA,BATAN,20/09/1992,1.15000
ZAÑA,BATAN,21/09/1992,1.40400
ZAÑA,BATAN,22/09/1992,1.88000
ZAÑA,BATAN,23/09/1992,1.39000
ZAÑA,BATAN,24/09/1992,1.39200
ZAÑA,BATAN,25/09/1992,1.37900
ZAÑA,BATAN,26/09/1992,1.82000
ZAÑA,BATAN,27/09/1992,3.04300
ZAÑA,BATAN,28/09/1992,2.05700
ZAÑA,BATAN,29/09/1992,1.90200
ZAÑA,BATAN,30/09/1992,1.76700
ZAÑA,BATAN,01/10/1992,1.41900
ZAÑA,BATAN,02/10/1992,1.38600
ZAÑA,BATAN,03/10/1992,2.46500
ZAÑA,BATAN,04/10/1992,2.30900
ZAÑA,BATAN,05/10/1992,2.67000
ZAÑA,BATAN,06/10/1992,2.49900
ZAÑA,BATAN,07/10/1992,1.86700
ZAÑA,BATAN,08/10/1992,1.74200
ZAÑA,BATAN,09/10/1992,1.56100
ZAÑA,BATAN,10/10/1992,1.67000
ZAÑA,BATAN,11/10/1992,1.88000
ZAÑA,BATAN,12/10/1992,1.84200
ZAÑA,BATAN,13/10/1992,1.69800
ZAÑA,BATAN,14/10/1992,1.60400
ZAÑA,BATAN,15/10/1992,1.30700
ZAÑA,BATAN,16/10/1992,1.29100
ZAÑA,BATAN,17/10/1992,1.22200
ZAÑA,BATAN,18/10/1992,1.15700
ZAÑA,BATAN,19/10/1992,1.10000
ZAÑA,BATAN,20/10/1992,1.25500
ZAÑA,BATAN,21/10/1992,1.34500
ZAÑA,BATAN,22/10/1992,1.38400
ZAÑA,BATAN,23/10/1992,1.27700
ZAÑA,BATAN,24/10/1992,1.21500
ZAÑA,BATAN,25/10/1992,1.70200
ZAÑA,BATAN,26/10/1992,1.88200
ZAÑA,BATAN,27/10/1992,4.67500
ZAÑA,BATAN,28/10/1992,4.18200
ZAÑA,BATAN,29/10/1992,3.28200
ZAÑA,BATAN,30/10/1992,2.25800
ZAÑA,BATAN,31/10/1992,2.17100
ZAÑA,BATAN,01/11/1992,2.29700
ZAÑA,BATAN,02/11/1992,1.99500
ZAÑA,BATAN,03/11/1992,1.65200
ZAÑA,BATAN,04/11/1992,1.49200
ZAÑA,BATAN,05/11/1992,1.50900
ZAÑA,BATAN,06/11/1992,1.52500
ZAÑA,BATAN,07/11/1992,1.43600
ZAÑA,BATAN,08/11/1992,1.37700
ZAÑA,BATAN,09/11/1992,1.30200
ZAÑA,BATAN,10/11/1992,1.25200
ZAÑA,BATAN,11/11/1992,1.04500
ZAÑA,BATAN,12/11/1992,1.18200
ZAÑA,BATAN,13/11/1992,1.23200
ZAÑA,BATAN,14/11/1992,1.29000
ZAÑA,BATAN,15/11/1992,1.31500
ZAÑA,BATAN,16/11/1992,1.25700
ZAÑA,BATAN,17/11/1992,1.56500
ZAÑA,BATAN,18/11/1992,1.72200
ZAÑA,BATAN,19/11/1992,2.05200
ZAÑA,BATAN,20/11/1992,2.50200
ZAÑA,BATAN,21/11/1992,2.45600
ZAÑA,BATAN,22/11/1992,2.40500
ZAÑA,BATAN,23/11/1992,2.67400
ZAÑA,BATAN,24/11/1992,2.68800
ZAÑA,BATAN,25/11/1992,2.06000
ZAÑA,BATAN,26/11/1992,1.83000
ZAÑA,BATAN,27/11/1992,1.83700
ZAÑA,BATAN,28/11/1992,1.88900
ZAÑA,BATAN,29/11/1992,1.78000
ZAÑA,BATAN,30/11/1992,1.78100
ZAÑA,BATAN,01/12/1992,1.82100
ZAÑA,BATAN,02/12/1992,1.77200
ZAÑA,BATAN,03/12/1992,1.79500
ZAÑA,BATAN,04/12/1992,1.79300
ZAÑA,BATAN,05/12/1992,1.55600
ZAÑA,BATAN,06/12/1992,1.39500
ZAÑA,BATAN,07/12/1992,1.33800
ZAÑA,BATAN,08/12/1992,1.41400
ZAÑA,BATAN,09/12/1992,1.53700
ZAÑA,BATAN,10/12/1992,1.56000
ZAÑA,BATAN,11/12/1992,1.72200
ZAÑA,BATAN,12/12/1992,1.62400
ZAÑA,BATAN,13/12/1992,1.51500
ZAÑA,BATAN,14/12/1992,1.63300
ZAÑA,BATAN,15/12/1992,1.66100
ZAÑA,BATAN,16/12/1992,1.64000
ZAÑA,BATAN,17/12/1992,1.68700
ZAÑA,BATAN,18/12/1992,1.57700
ZAÑA,BATAN,19/12/1992,1.41700
ZAÑA,BATAN,20/12/1992,1.31800
ZAÑA,BATAN,21/12/1992,1.47100
ZAÑA,BATAN,22/12/1992,1.96500
ZAÑA,BATAN,23/12/1992,1.93700
ZAÑA,BATAN,24/12/1992,1.82200
ZAÑA,BATAN,25/12/1992,1.89200
ZAÑA,BATAN,26/12/1992,2.25600
ZAÑA,BATAN,27/12/1992,2.17500
ZAÑA,BATAN,28/12/1992,1.90500
ZAÑA,BATAN,29/12/1992,1.74500
ZAÑA,BATAN,30/12/1992,1.76700
ZAÑA,BATAN,31/12/1992,1.64000
ZAÑA,BATAN,01/01/1993,1.59700
ZAÑA,BATAN,02/01/1993,1.62200
ZAÑA,BATAN,03/01/1993,1.67700
ZAÑA,BATAN,04/01/1993,2.41500
ZAÑA,BATAN,05/01/1993,2.56200
ZAÑA,BATAN,06/01/1993,2.74700
ZAÑA,BATAN,07/01/1993,2.65200
ZAÑA,BATAN,08/01/1993,2.30000
ZAÑA,BATAN,09/01/1993,2.01400
ZAÑA,BATAN,10/01/1993,2.00300
ZAÑA,BATAN,11/01/1993,1.83900
ZAÑA,BATAN,12/01/1993,1.80600
ZAÑA,BATAN,13/01/1993,1.84900
ZAÑA,BATAN,14/01/1993,1.87600
ZAÑA,BATAN,15/01/1993,2.07400
ZAÑA,BATAN,16/01/1993,2.00100
ZAÑA,BATAN,17/01/1993,2.10000
ZAÑA,BATAN,18/01/1993,1.95800
ZAÑA,BATAN,19/01/1993,1.67300
ZAÑA,BATAN,20/01/1993,1.60600
ZAÑA,BATAN,21/01/1993,1.51700
ZAÑA,BATAN,22/01/1993,1.56500
ZAÑA,BATAN,23/01/1993,1.79000
ZAÑA,BATAN,24/01/1993,2.85900
ZAÑA,BATAN,25/01/1993,2.64900
ZAÑA,BATAN,26/01/1993,2.27600
ZAÑA,BATAN,27/01/1993,2.08700
ZAÑA,BATAN,28/01/1993,1.98000
ZAÑA,BATAN,29/01/1993,1.99000
ZAÑA,BATAN,30/01/1993,1.93000
ZAÑA,BATAN,31/01/1993,2.32200
ZAÑA,BATAN,01/02/1993,3.62000
ZAÑA,BATAN,02/02/1993,6.35200
ZAÑA,BATAN,03/02/1993,12.32500
ZAÑA,BATAN,04/02/1993,8.92100
ZAÑA,BATAN,05/02/1993,8.90200
ZAÑA,BATAN,06/02/1993,9.19000
ZAÑA,BATAN,07/02/1993,8.52500
ZAÑA,BATAN,08/02/1993,6.21700
ZAÑA,BATAN,09/02/1993,9.32500
ZAÑA,BATAN,10/02/1993,7.85000
ZAÑA,BATAN,11/02/1993,7.12500
ZAÑA,BATAN,12/02/1993,6.73700
ZAÑA,BATAN,13/02/1993,6.76200
ZAÑA,BATAN,14/02/1993,6.88700
ZAÑA,BATAN,15/02/1993,7.41200
ZAÑA,BATAN,16/02/1993,7.17500
ZAÑA,BATAN,17/02/1993,6.56200
ZAÑA,BATAN,18/02/1993,5.65200
ZAÑA,BATAN,19/02/1993,4.87500
ZAÑA,BATAN,20/02/1993,4.80000
ZAÑA,BATAN,21/02/1993,4.73700
ZAÑA,BATAN,22/02/1993,4.82500
ZAÑA,BATAN,23/02/1993,4.69300
ZAÑA,BATAN,24/02/1993,4.45500
ZAÑA,BATAN,25/02/1993,4.25500
ZAÑA,BATAN,26/02/1993,3.83500
ZAÑA,BATAN,27/02/1993,5.25000
